#1	
float	4DLUT(60025,2)
7038	0.5
7039	0.5
7040	0.5
7041	0.5
7042	0.5
7043	0.5
7044	0.474138
7045	0.456897
7046	0.431034
7047	0.413793
7048	0.396552
7049	0.37069
7050	0.353448
7051	0.327586
7052	0.301724
7053	0.267241
7054	0.25
7055	0.215517
7056	0.189655
7057	0.155172
7058	0.189655
7059	0.206897
7060	0.25
7061	0.267241
7062	0.284483
7063	0.310345
7064	0.344828
7065	0.362069
7066	0.37931
7067	0.396552
7068	0.413793
7069	0.439655
7070	0.456897
7071	0.456897
7072	0.456897
7073	0.456897
7074	0.456897
7075	0.456897
7076	0.456897
7077	0.456897
7078	0.456897
7079	0.456897
7080	0.456897
7081	0.456897
7082	0.456897
7083	0.456897
7084	0.456897
7085	0.456897
7086	0.456897
7087	0.456897
7088	0.456897
7089	0.456897
7090	0.456897
7091	0.456897
7092	0.456897
7093	0.439655
7094	0.422414
7095	0.396552
7096	0.37931
7097	0.362069
7098	0.344828
7099	0.327586
7100	0.301724
7101	0.275862
7102	0.25
7103	0.232759
7104	0.198276
7105	0.172414
7106	0.137931
7107	0.163793
7108	0.181034
7109	0.215517
7110	0.232759
7111	0.241379
7112	0.267241
7113	0.293103
7114	0.310345
7115	0.318966
7116	0.336207
7117	0.353448
7118	0.37069
7119	0.387931
7120	0.387931
7121	0.387931
7122	0.387931
7123	0.387931
7124	0.387931
7125	0.387931
7126	0.387931
7127	0.387931
7128	0.387931
7129	0.387931
7130	0.387931
7131	0.387931
7132	0.387931
7133	0.387931
7134	0.387931
7135	0.387931
7136	0.387931
7137	0.387931
7138	0.387931
7139	0.387931
7140	0.387931
7141	0.387931
7142	0.37069
7143	0.353448
7144	0.336207
7145	0.318966
7146	0.301724
7147	0.284483
7148	0.267241
7149	0.25
7150	0.232759
7151	0.206897
7152	0.189655
7153	0.163793
7154	0.146552
7155	0.112069
7156	0.137931
7157	0.155172
7158	0.181034
7159	0.198276
7160	0.206897
7161	0.224138
7162	0.25
7163	0.267241
7164	0.275862
7165	0.293103
7166	0.301724
7167	0.318966
7168	0.336207
7169	0.336207
7170	0.336207
7171	0.336207
7172	0.336207
7173	0.336207
7174	0.336207
7175	0.336207
7176	0.336207
7177	0.336207
7178	0.336207
7179	0.336207
7180	0.336207
7181	0.336207
7182	0.336207
7183	0.336207
7184	0.336207
7185	0.336207
7186	0.336207
7187	0.336207
7188	0.336207
7189	0.336207
7190	0.336207
7191	0.318966
7192	0.310345
7193	0.293103
7194	0.275862
7195	0.267241
7196	0.25
7197	0.241379
7198	0.224138
7199	0.206897
7200	0.181034
7201	0.172414
7202	0.146552
7203	0.12931
7204	0
7205	0
7206	0
7207	0
7208	0
7209	0
7210	0.008621
7211	0.008621
7212	0.017241
7213	0.017241
7214	0.017241
7215	0.017241
7216	0.017241
7217	0.017241
7218	0.017241
7219	0.017241
7220	0.034483
7221	0.034483
7222	0.034483
7223	0.034483
7224	0.034483
7225	0.025862
7226	0.034483
7227	0.025862
7228	0.043103
7229	0.025862
7230	0.025862
7231	0.034483
7232	0.034483
7233	0.034483
7234	0.034483
7235	0.034483
7236	0.034483
7237	0.034483
7238	0.034483
7239	0.025862
7240	0.025862
7241	0.025862
7242	0.017241
7243	0.017241
7244	0.017241
7245	0.017241
7246	0.008621
7247	0
7248	0
7249	0
7250	0
7251	0
7252	0
7253	0
7254	0
7255	0
7256	0
7257	0
7258	0.008621
7259	0.017241
7260	0.017241
7261	0.017241
7262	0.025862
7263	0.025862
7264	0.034483
7265	0.043103
7266	0.051724
7267	0.051724
7268	0.051724
7269	0.051724
7270	0.051724
7271	0.060345
7272	0.068966
7273	0.068966
7274	0.068966
7275	0.077586
7276	0.077586
7277	0.086207
7278	0.077586
7279	0.077586
7280	0.068966
7281	0.068966
7282	0.068966
7283	0.068966
7284	0.068966
7285	0.060345
7286	0.051724
7287	0.051724
7288	0.043103
7289	0.043103
7290	0.043103
7291	0.025862
7292	0.025862
7293	0.017241
7294	0.017241
7295	0.017241
7296	0.017241
7297	0
7298	0
7299	0
7300	0
7301	0
7302	0
7303	0
7304	0
7305	0
7306	0.008621
7307	0.017241
7308	0.017241
7309	0.025862
7310	0.034483
7311	0.034483
7312	0.043103
7313	0.051724
7314	0.051724
7315	0.051724
7316	0.051724
7317	0.068966
7318	0.086207
7319	0.086207
7320	0.094828
7321	0.103448
7322	0.112069
7323	0.12931
7324	0.12931
7325	0.137931
7326	0.12931
7327	0.137931
7328	0.137931
7329	0.12069
7330	0.112069
7331	0.103448
7332	0.103448
7333	0.086207
7334	0.086207
7335	0.077586
7336	0.077586
7337	0.068966
7338	0.060345
7339	0.060345
7340	0.043103
7341	0.043103
7342	0.034483
7343	0.025862
7344	0.017241
7345	0.017241
7346	0.017241
7347	0
7348	0
7349	0
7350	0
7351	0
7352	0
7353	0
7354	0.008621
7355	0.017241
7356	0.025862
7357	0.025862
7358	0.034483
7359	0.051724
7360	0.060345
7361	0.068966
7362	0.077586
7363	0.086207
7364	0.112069
7365	0.112069
7366	0.112069
7367	0.12069
7368	0.137931
7369	0.146552
7370	0.163793
7371	0.172414
7372	0.189655
7373	0.181034
7374	0.189655
7375	0.172414
7376	0.189655
7377	0.181034
7378	0.181034
7379	0.172414
7380	0.155172
7381	0.146552
7382	0.12069
7383	0.12069
7384	0.12069
7385	0.103448
7386	0.103448
7387	0.094828
7388	0.086207
7389	0.068966
7390	0.060345
7391	0.051724
7392	0.034483
7393	0.034483
7394	0.017241
7395	0.017241
7396	0.017241
7397	0
7398	0
7399	0
7400	0
7401	0
7402	0.008621
7403	0.017241
7404	0.025862
7405	0.025862
7406	0.043103
7407	0.060345
7408	0.068966
7409	0.077586
7410	0.086207
7411	0.103448
7412	0.112069
7413	0.112069
7414	0.112069
7415	0.163793
7416	0.172414
7417	0.189655
7418	0.206897
7419	0.215517
7420	0.232759
7421	0.232759
7422	0.241379
7423	0.232759
7424	0.25
7425	0.241379
7426	0.232759
7427	0.241379
7428	0.224138
7429	0.224138
7430	0.198276
7431	0.189655
7432	0.181034
7433	0.155172
7434	0.146552
7435	0.137931
7436	0.12069
7437	0.112069
7438	0.086207
7439	0.086207
7440	0.068966
7441	0.060345
7442	0.043103
7443	0.034483
7444	0.017241
7445	0.017241
7446	0.017241
7447	0
7448	0
7449	0
7450	0.008621
7451	0.008621
7452	0.025862
7453	0.034483
7454	0.043103
7455	0.060345
7456	0.077586
7457	0.086207
7458	0.103448
7459	0.12931
7460	0.137931
7461	0.155172
7462	0.189655
7463	0.189655
7464	0.198276
7465	0.232759
7466	0.241379
7467	0.267241
7468	0.275862
7469	0.284483
7470	0.275862
7471	0.293103
7472	0.293103
7473	0.293103
7474	0.301724
7475	0.293103
7476	0.293103
7477	0.275862
7478	0.275862
7479	0.258621
7480	0.258621
7481	0.232759
7482	0.215517
7483	0.189655
7484	0.172414
7485	0.155172
7486	0.137931
7487	0.112069
7488	0.103448
7489	0.094828
7490	0.077586
7491	0.068966
7492	0.051724
7493	0.034483
7494	0.017241
7495	0.017241
7496	0
7497	0
7498	0
7499	0.008621
7500	0.025862
7501	0.034483
7502	0.043103
7503	0.060345
7504	0.086207
7505	0.094828
7506	0.12069
7507	0.137931
7508	0.155172
7509	0.172414
7510	0.189655
7511	0.189655
7512	0.258621
7513	0.275862
7514	0.284483
7515	0.310345
7516	0.318966
7517	0.327586
7518	0.336207
7519	0.336207
7520	0.344828
7521	0.353448
7522	0.336207
7523	0.353448
7524	0.353448
7525	0.344828
7526	0.327586
7527	0.318966
7528	0.318966
7529	0.327586
7530	0.275862
7531	0.275862
7532	0.241379
7533	0.224138
7534	0.198276
7535	0.181034
7536	0.155172
7537	0.137931
7538	0.12069
7539	0.094828
7540	0.077586
7541	0.068966
7542	0.051724
7543	0.034483
7544	0.017241
7545	0.017241
7546	0
7547	0.008621
7548	0.017241
7549	0.034483
7550	0.043103
7551	0.060345
7552	0.086207
7553	0.112069
7554	0.137931
7555	0.155172
7556	0.181034
7557	0.215517
7558	0.224138
7559	0.267241
7560	0.293103
7561	0.293103
7562	0.327586
7563	0.344828
7564	0.362069
7565	0.37931
7566	0.387931
7567	0.396552
7568	0.396552
7569	0.396552
7570	0.405172
7571	0.413793
7572	0.405172
7573	0.405172
7574	0.396552
7575	0.396552
7576	0.37931
7577	0.37069
7578	0.362069
7579	0.327586
7580	0.327586
7581	0.301724
7582	0.275862
7583	0.267241
7584	0.224138
7585	0.206897
7586	0.172414
7587	0.155172
7588	0.137931
7589	0.103448
7590	0.086207
7591	0.068966
7592	0.051724
7593	0.025862
7594	0.017241
7595	0
7596	0.008621
7597	0.034483
7598	0.043103
7599	0.060345
7600	0.086207
7601	0.12069
7602	0.137931
7603	0.172414
7604	0.198276
7605	0.232759
7606	0.25
7607	0.284483
7608	0.293103
7609	0.353448
7610	0.37931
7611	0.387931
7612	0.413793
7613	0.422414
7614	0.431034
7615	0.448276
7616	0.456897
7617	0.456897
7618	0.465517
7619	0.465517
7620	0.456897
7621	0.456897
7622	0.456897
7623	0.448276
7624	0.456897
7625	0.448276
7626	0.431034
7627	0.413793
7628	0.396552
7629	0.396552
7630	0.37069
7631	0.344828
7632	0.318966
7633	0.284483
7634	0.258621
7635	0.215517
7636	0.198276
7637	0.163793
7638	0.137931
7639	0.112069
7640	0.086207
7641	0.060345
7642	0.051724
7643	0.017241
7644	0.017241
7645	0.025862
7646	0.043103
7647	0.060345
7648	0.086207
7649	0.12069
7650	0.155172
7651	0.181034
7652	0.206897
7653	0.25
7654	0.275862
7655	0.310345
7656	0.344828
7657	0.387931
7658	0.396552
7659	0.422414
7660	0.448276
7661	0.465517
7662	0.474138
7663	0.491379
7664	0.5
7665	0.517241
7666	0.517241
7667	0.517241
7668	0.517241
7669	0.508621
7670	0.525862
7671	0.525862
7672	0.508621
7673	0.508621
7674	0.5
7675	0.491379
7676	0.474138
7677	0.465517
7678	0.465517
7679	0.422414
7680	0.405172
7681	0.37069
7682	0.344828
7683	0.310345
7684	0.275862
7685	0.25
7686	0.198276
7687	0.181034
7688	0.146552
7689	0.112069
7690	0.086207
7691	0.051724
7692	0.051724
7693	0.017241
7694	0.034483
7695	0.051724
7696	0.094828
7697	0.112069
7698	0.155172
7699	0.181034
7700	0.224138
7701	0.267241
7702	0.301724
7703	0.327586
7704	0.37069
7705	0.37931
7706	0.422414
7707	0.482759
7708	0.482759
7709	0.508621
7710	0.525862
7711	0.534483
7712	0.543103
7713	0.551724
7714	0.568966
7715	0.560345
7716	0.568966
7717	0.577586
7718	0.586207
7719	0.577586
7720	0.568966
7721	0.568966
7722	0.560345
7723	0.551724
7724	0.543103
7725	0.534483
7726	0.534483
7727	0.534483
7728	0.482759
7729	0.465517
7730	0.431034
7731	0.396552
7732	0.362069
7733	0.327586
7734	0.293103
7735	0.258621
7736	0.215517
7737	0.181034
7738	0.155172
7739	0.112069
7740	0.086207
7741	0.051724
7742	0.017241
7743	0.051724
7744	0.077586
7745	0.112069
7746	0.155172
7747	0.198276
7748	0.232759
7749	0.267241
7750	0.318966
7751	0.362069
7752	0.387931
7753	0.431034
7754	0.474138
7755	0.491379
7756	0.534483
7757	0.551724
7758	0.560345
7759	0.586207
7760	0.594828
7761	0.603448
7762	0.62069
7763	0.62931
7764	0.62931
7765	0.62931
7766	0.62931
7767	0.62069
7768	0.62069
7769	0.62931
7770	0.62931
7771	0.62931
7772	0.612069
7773	0.603448
7774	0.594828
7775	0.577586
7776	0.551724
7777	0.534483
7778	0.525862
7779	0.482759
7780	0.456897
7781	0.413793
7782	0.387931
7783	0.344828
7784	0.301724
7785	0.267241
7786	0.232759
7787	0.189655
7788	0.146552
7789	0.112069
7790	0.068966
7791	0.051724
7792	0.068966
7793	0.112069
7794	0.146552
7795	0.198276
7796	0.232759
7797	0.293103
7798	0.327586
7799	0.37931
7800	0.405172
7801	0.448276
7802	0.465517
7803	0.508621
7804	0.568966
7805	0.594828
7806	0.62069
7807	0.62931
7808	0.637931
7809	0.663793
7810	0.663793
7811	0.663793
7812	0.672414
7813	0.681034
7814	0.689655
7815	0.689655
7816	0.698276
7817	0.681034
7818	0.681034
7819	0.681034
7820	0.681034
7821	0.672414
7822	0.663793
7823	0.646552
7824	0.646552
7825	0.62069
7826	0.603448
7827	0.603448
7828	0.551724
7829	0.517241
7830	0.482759
7831	0.431034
7832	0.396552
7833	0.37069
7834	0.318966
7835	0.267241
7836	0.232759
7837	0.189655
7838	0.137931
7839	0.112069
7840	0.051724
7841	0.103448
7842	0.137931
7843	0.189655
7844	0.25
7845	0.284483
7846	0.336207
7847	0.37069
7848	0.422414
7849	0.456897
7850	0.508621
7851	0.551724
7852	0.568966
7853	0.62069
7854	0.655172
7855	0.672414
7856	0.689655
7857	0.698276
7858	0.706897
7859	0.715517
7860	0.724138
7861	0.732759
7862	0.741379
7863	0.732759
7864	0.741379
7865	0.75
7866	0.75
7867	0.741379
7868	0.732759
7869	0.732759
7870	0.732759
7871	0.724138
7872	0.706897
7873	0.698276
7874	0.681034
7875	0.672414
7876	0.672414
7877	0.612069
7878	0.568966
7879	0.534483
7880	0.491379
7881	0.456897
7882	0.413793
7883	0.362069
7884	0.318966
7885	0.275862
7886	0.232759
7887	0.181034
7888	0.12931
7889	0.094828
7890	0.137931
7891	0.189655
7892	0.241379
7893	0.293103
7894	0.327586
7895	0.387931
7896	0.431034
7897	0.474138
7898	0.517241
7899	0.534483
7900	0.594828
7901	0.637931
7902	0.672414
7903	0.715517
7904	0.732759
7905	0.741379
7906	0.75
7907	0.767241
7908	0.775862
7909	0.775862
7910	0.784483
7911	0.793103
7912	0.801724
7913	0.793103
7914	0.793103
7915	0.793103
7916	0.793103
7917	0.793103
7918	0.784483
7919	0.784483
7920	0.775862
7921	0.758621
7922	0.75
7923	0.75
7924	0.741379
7925	0.741379
7926	0.646552
7927	0.62931
7928	0.577586
7929	0.551724
7930	0.508621
7931	0.465517
7932	0.422414
7933	0.362069
7934	0.318966
7935	0.275862
7936	0.224138
7937	0.163793
7938	0.112069
7939	0.163793
7940	0.224138
7941	0.275862
7942	0.327586
7943	0.37931
7944	0.431034
7945	0.474138
7946	0.517241
7947	0.603448
7948	0.62069
7949	0.646552
7950	0.698276
7951	0.741379
7952	0.775862
7953	0.793103
7954	0.801724
7955	0.818966
7956	0.827586
7957	0.844828
7958	0.844828
7959	0.844828
7960	0.844828
7961	0.844828
7962	0.844828
7963	0.836207
7964	0.844828
7965	0.844828
7966	0.844828
7967	0.844828
7968	0.836207
7969	0.827586
7970	0.818966
7971	0.810345
7972	0.801724
7973	0.784483
7974	0.767241
7975	0.715517
7976	0.689655
7977	0.646552
7978	0.603448
7979	0.568966
7980	0.517241
7981	0.474138
7982	0.396552
7983	0.362069
7984	0.318966
7985	0.258621
7986	0.206897
7987	0.137931
7988	0.215517
7989	0.25
7990	0.327586
7991	0.37069
7992	0.422414
7993	0.482759
7994	0.551724
7995	0.577586
7996	0.603448
7997	0.663793
7998	0.706897
7999	0.75
8000	0.801724
8001	0.836207
8002	0.853448
8003	0.87069
8004	0.87931
8005	0.87931
8006	0.896552
8007	0.887931
8008	0.896552
8009	0.896552
8010	0.905172
8011	0.905172
8012	0.913793
8013	0.913793
8014	0.896552
8015	0.896552
8016	0.887931
8017	0.887931
8018	0.887931
8019	0.87931
8020	0.87931
8021	0.862069
8022	0.853448
8023	0.836207
8024	0.784483
8025	0.758621
8026	0.715517
8027	0.655172
8028	0.612069
8029	0.560345
8030	0.517241
8031	0.448276
8032	0.413793
8033	0.362069
8034	0.293103
8035	0.232759
8036	0.163793
8037	0.241379
8038	0.284483
8039	0.362069
8040	0.413793
8041	0.474138
8042	0.525862
8043	0.551724
8044	0.655172
8045	0.681034
8046	0.715517
8047	0.767241
8048	0.801724
8049	0.853448
8050	0.896552
8051	0.913793
8052	0.913793
8053	0.931034
8054	0.931034
8055	0.939655
8056	0.948276
8057	0.948276
8058	0.948276
8059	0.948276
8060	0.956897
8061	0.956897
8062	0.956897
8063	0.956897
8064	0.948276
8065	0.948276
8066	0.948276
8067	0.939655
8068	0.939655
8069	0.922414
8070	0.913793
8071	0.905172
8072	0.896552
8073	0.853448
8074	0.818966
8075	0.758621
8076	0.698276
8077	0.672414
8078	0.62069
8079	0.568966
8080	0.5
8081	0.456897
8082	0.396552
8083	0.336207
8084	0.275862
8085	0.189655
8086	0.284483
8087	0.327586
8088	0.405172
8089	0.448276
8090	0.508621
8091	0.594828
8092	0.62069
8093	0.681034
8094	0.724138
8095	0.767241
8096	0.827586
8097	0.862069
8098	0.896552
8099	0.948276
8100	0.956897
8101	0.965517
8102	0.974138
8103	0.974138
8104	0.982759
8105	0.991379
8106	0.991379
8107	1
8108	1
8109	1
8110	1
8111	1
8112	1
8113	1
8114	0.991379
8115	0.991379
8116	0.982759
8117	0.982759
8118	0.965517
8119	0.965517
8120	0.956897
8121	0.948276
8122	0.905172
8123	0.862069
8124	0.818966
8125	0.75
8126	0.732759
8127	0.672414
8128	0.62069
8129	0.543103
8130	0.5
8131	0.448276
8132	0.37931
8133	0.310345
8134	0.215517
8135	0.318966
8136	0.353448
8137	0.448276
8138	0.508621
8139	0.534483
8140	0.637931
8141	0.672414
8142	0.732759
8143	0.775862
8144	0.801724
8145	0.862069
8146	0.905172
8147	0.939655
8148	0.982759
8149	0.991379
8150	0.991379
8151	1
8152	1
8153	1
8154	1
8155	1
8156	1
8157	1
8158	1
8159	1
8160	1
8161	1
8162	1
8163	1
8164	1
8165	1
8166	1
8167	1
8168	0.991379
8169	0.991379
8170	0.982759
8171	0.948276
8172	0.896552
8173	0.853448
8174	0.801724
8175	0.767241
8176	0.741379
8177	0.663793
8178	0.594828
8179	0.534483
8180	0.491379
8181	0.413793
8182	0.353448
8183	0.241379
8184	0.353448
8185	0.405172
8186	0.465517
8187	0.543103
8188	0.586207
8189	0.672414
8190	0.724138
8191	0.767241
8192	0.801724
8193	0.844828
8194	0.887931
8195	0.931034
8196	0.965517
8197	1
8198	1
8199	1
8200	1
8201	1
8202	1
8203	1
8204	1
8205	1
8206	1
8207	1
8208	1
8209	1
8210	1
8211	1
8212	1
8213	1
8214	1
8215	1
8216	1
8217	1
8218	1
8219	1
8220	0.965517
8221	0.931034
8222	0.887931
8223	0.853448
8224	0.801724
8225	0.767241
8226	0.715517
8227	0.62931
8228	0.586207
8229	0.525862
8230	0.456897
8231	0.387931
8232	0.267241
8233	0.396552
8234	0.431034
8235	0.525862
8236	0.577586
8237	0.637931
8238	0.706897
8239	0.75
8240	0.793103
8241	0.818966
8242	0.853448
8243	0.887931
8244	0.922414
8245	0.965517
8246	1
8247	1
8248	1
8249	1
8250	1
8251	1
8252	1
8253	1
8254	1
8255	1
8256	1
8257	1
8258	1
8259	1
8260	1
8261	1
8262	1
8263	1
8264	1
8265	1
8266	1
8267	1
8268	1
8269	0.965517
8270	0.931034
8271	0.887931
8272	0.853448
8273	0.818966
8274	0.784483
8275	0.75
8276	0.663793
8277	0.603448
8278	0.551724
8279	0.474138
8280	0.405172
8281	0.293103
8282	0.413793
8283	0.474138
8284	0.551724
8285	0.603448
8286	0.646552
8287	0.706897
8288	0.741379
8289	0.775862
8290	0.810345
8291	0.844828
8292	0.887931
8293	0.922414
8294	0.965517
8295	1
8296	1
8297	1
8298	1
8299	1
8300	1
8301	1
8302	1
8303	1
8304	1
8305	1
8306	1
8307	1
8308	1
8309	1
8310	1
8311	1
8312	1
8313	1
8314	1
8315	1
8316	1
8317	1
8318	0.956897
8319	0.922414
8320	0.87931
8321	0.844828
8322	0.810345
8323	0.767241
8324	0.724138
8325	0.646552
8326	0.603448
8327	0.560345
8328	0.474138
8329	0.413793
8330	0.293103
8331	0.422414
8332	0.465517
8333	0.525862
8334	0.568966
8335	0.612069
8336	0.681034
8337	0.715517
8338	0.758621
8339	0.801724
8340	0.836207
8341	0.87931
8342	0.913793
8343	0.956897
8344	1
8345	1
8346	1
8347	1
8348	1
8349	1
8350	1
8351	1
8352	1
8353	1
8354	1
8355	1
8356	1
8357	1
8358	1
8359	1
8360	1
8361	1
8362	1
8363	1
8364	1
8365	1
8366	1
8367	0.956897
8368	0.922414
8369	0.87931
8370	0.836207
8371	0.801724
8372	0.758621
8373	0.715517
8374	0.62931
8375	0.594828
8376	0.543103
8377	0.474138
8378	0.413793
8379	0.293103
8380	0.37931
8381	0.422414
8382	0.5
8383	0.543103
8384	0.594828
8385	0.663793
8386	0.706897
8387	0.75
8388	0.793103
8389	0.827586
8390	0.87069
8391	0.913793
8392	0.956897
8393	1
8394	1
8395	1
8396	1
8397	1
8398	1
8399	1
8400	1
8401	1
8402	1
8403	1
8404	1
8405	1
8406	1
8407	1
8408	1
8409	1
8410	1
8411	1
8412	1
8413	1
8414	1
8415	1
8416	0.956897
8417	0.913793
8418	0.87069
8419	0.827586
8420	0.793103
8421	0.75
8422	0.698276
8423	0.62069
8424	0.586207
8425	0.543103
8426	0.465517
8427	0.413793
8428	0.293103
8429	0.405172
8430	0.448276
8431	0.525862
8432	0.560345
8433	0.612069
8434	0.681034
8435	0.724138
8436	0.758621
8437	0.801724
8438	0.836207
8439	0.87931
8440	0.922414
8441	0.956897
8442	1
8443	1
8444	1
8445	1
8446	1
8447	1
8448	1
8449	1
8450	1
8451	1
8452	1
8453	1
8454	1
8455	1
8456	1
8457	1
8458	1
8459	1
8460	1
8461	1
8462	1
8463	1
8464	1
8465	0.956897
8466	0.913793
8467	0.87931
8468	0.836207
8469	0.801724
8470	0.758621
8471	0.706897
8472	0.62931
8473	0.594828
8474	0.543103
8475	0.465517
8476	0.413793
8477	0.293103
8478	0.405172
8479	0.465517
8480	0.534483
8481	0.577586
8482	0.62931
8483	0.689655
8484	0.732759
8485	0.767241
8486	0.810345
8487	0.844828
8488	0.87931
8489	0.922414
8490	0.956897
8491	1
8492	1
8493	1
8494	1
8495	1
8496	1
8497	1
8498	1
8499	1
8500	1
8501	1
8502	1
8503	1
8504	1
8505	1
8506	1
8507	1
8508	1
8509	1
8510	1
8511	1
8512	1
8513	1
8514	0.965517
8515	0.922414
8516	0.887931
8517	0.844828
8518	0.810345
8519	0.775862
8520	0.724138
8521	0.637931
8522	0.594828
8523	0.560345
8524	0.465517
8525	0.413793
8526	0.293103
8527	0.405172
8528	0.456897
8529	0.543103
8530	0.586207
8531	0.62931
8532	0.681034
8533	0.724138
8534	0.775862
8535	0.810345
8536	0.844828
8537	0.87931
8538	0.913793
8539	0.956897
8540	1
8541	1
8542	1
8543	1
8544	1
8545	1
8546	1
8547	1
8548	1
8549	1
8550	1
8551	1
8552	1
8553	1
8554	1
8555	1
8556	1
8557	1
8558	1
8559	1
8560	1
8561	1
8562	1
8563	0.965517
8564	0.922414
8565	0.87931
8566	0.844828
8567	0.801724
8568	0.767241
8569	0.724138
8570	0.646552
8571	0.603448
8572	0.551724
8573	0.474138
8574	0.413793
8575	0.293103
8576	0.396552
8577	0.439655
8578	0.517241
8579	0.577586
8580	0.62931
8581	0.689655
8582	0.715517
8583	0.758621
8584	0.810345
8585	0.844828
8586	0.887931
8587	0.922414
8588	0.965517
8589	1
8590	1
8591	1
8592	1
8593	1
8594	1
8595	1
8596	1
8597	1
8598	1
8599	1
8600	1
8601	1
8602	1
8603	1
8604	1
8605	1
8606	1
8607	1
8608	1
8609	1
8610	1
8611	1
8612	0.956897
8613	0.922414
8614	0.87931
8615	0.836207
8616	0.801724
8617	0.767241
8618	0.724138
8619	0.637931
8620	0.594828
8621	0.551724
8622	0.465517
8623	0.413793
8624	0.293103
8625	0.396552
8626	0.465517
8627	0.525862
8628	0.560345
8629	0.612069
8630	0.681034
8631	0.732759
8632	0.758621
8633	0.801724
8634	0.827586
8635	0.87931
8636	0.913793
8637	0.956897
8638	1
8639	1
8640	1
8641	1
8642	1
8643	1
8644	1
8645	1
8646	1
8647	1
8648	1
8649	1
8650	1
8651	1
8652	1
8653	1
8654	1
8655	1
8656	1
8657	1
8658	1
8659	1
8660	1
8661	0.956897
8662	0.913793
8663	0.87069
8664	0.827586
8665	0.810345
8666	0.758621
8667	0.706897
8668	0.62931
8669	0.594828
8670	0.551724
8671	0.474138
8672	0.413793
8673	0.293103
8674	0.387931
8675	0.439655
8676	0.525862
8677	0.560345
8678	0.603448
8679	0.672414
8680	0.715517
8681	0.75
8682	0.801724
8683	0.836207
8684	0.87069
8685	0.913793
8686	0.956897
8687	1
8688	1
8689	1
8690	1
8691	1
8692	1
8693	1
8694	1
8695	1
8696	1
8697	1
8698	1
8699	1
8700	1
8701	1
8702	1
8703	1
8704	1
8705	1
8706	1
8707	1
8708	1
8709	1
8710	0.956897
8711	0.913793
8712	0.87931
8713	0.827586
8714	0.801724
8715	0.767241
8716	0.715517
8717	0.62069
8718	0.594828
8719	0.551724
8720	0.465517
8721	0.413793
8722	0.293103
8723	0.387931
8724	0.422414
8725	0.5
8726	0.560345
8727	0.603448
8728	0.663793
8729	0.706897
8730	0.767241
8731	0.793103
8732	0.836207
8733	0.87069
8734	0.913793
8735	0.956897
8736	1
8737	1
8738	1
8739	1
8740	1
8741	1
8742	1
8743	1
8744	1
8745	1
8746	1
8747	1
8748	1
8749	1
8750	1
